id,aligned_id,line,work_id
4866,11,"Ah! If Maestro Romão had had the necessary talent, he would have been a great composer! It seems there are two sorts of vocation: those that can speak and those that cannot. The former find fulfillment; the latter are nothing but a continual, sterile struggle between one’s internal impulse and one’s inability to communicate with the outside world.",CO118CL10
4867,12,"Romão’s vocation belonged in that second category. He had a profound vocation for music; he carried within him many operas and masses, a whole world of new and original harmonies that he could neither express nor put down on paper. This was the sole cause of Maestro Romão’s sadness. Naturally, the hoi polloi did not realize this; some said one thing, others said another: illness, a lack of money, some lingering regret, but the truth is this: the cause of Maestro Romão’s melancholy was that inability to compose and translate his feelings into music.",CO118CL10
4868,13,"Not that he hadn’t scribbled many a bar and stave and sat staring at the harpsichord for hours on end, but everything emerged unformed and shapeless, with neither idea nor harmony. Latterly, he had even begun to feel embarrassed lest his neighbors should hear him, and so he had stopped trying altogether.",CO118CL10
4869,14,"And yet, if he could, he wanted at least to finish one particular piece, a nuptial song started three days after he got married in 1779. His wife, who was then twenty-one and who had died at age twenty-three, was not pretty in the least, but she was extremely kind and loved him as much as he loved her. Three days after their wedding, Maestro Romão felt the stirrings of something akin to inspiration.",CO118CL10
4870,15,"He conceived the idea of writing a nuptial song and set about composing it, but the inspiration remained locked inside. Like a bird that has just been captured and tries to escape through the bars of the cage, flitting up and down, impatient and terrified—that was our musician’s inspiration, imprisoned within him, unable to escape, unable to find a door or a way out.",CO118CL10
4871,16,"A few notes managed to come together; he wrote them down, just a single sheet of paper, nothing more. He tried again the following day, then ten days later, and at least twenty times more during their marriage. When his wife died, he reread those first few conjugal notes and it made him even sadder, because he had failed to set down on paper that feeling of happiness now extinct.",CO118CL10
4872,17,"“Papa José,” he said as he came in, “I’m feeling rather under the weather today.”",CO118CL10
4873,18,“Sinhô ate something that make him sick?”,CO118CL10
4874,19,"“No, even this morning I wasn’t feeling well. Go to the apothecary’s, will you, and fetch me . . .”",CO118CL10
4875,20,"The apothecary sent him some remedy or other, which he took that night; the following day, though, he still didn’t feel any better. I should mention here that he had a bad heart—a grave, chronic condition. Papa José was so dismayed when he saw that neither rest nor medicine yielded any results that he wanted to call the doctor.",CO118CL10
4876,21,“What for?” asked the maestro. “It will pass.”,CO118CL10
4877,22,"Things were no worse by the end of the day, and the maestro got through the night unscathed, unlike his slave, who barely managed two hours’ sleep. When they heard about the illness, the neighbors could speak of nothing else; those who were on friendly terms with the maestro went to visit him, telling him it was nothing to worry about and that it was probably just a bug that was going around; someone added jokingly that it was simply a trick on his part to avoid being beaten at backgammon by the apothecary; someone else chipped in that he must be lovesick. Maestro Romão smiled, but said to himself that the end was nigh.",CO118CL10
4878,23,"“It’s all over,” he said.",CO118CL10
4879,24,"One morning, five days after the church pageant, the doctor found him to be really ill, and despite the doctor’s soothing words, the maestro could read this in the doctor’s face:",CO118CL10
4880,25,"“Oh, it’s nothing to worry about; you must stop thinking about songs all the time . . .”",CO118CL10
4881,26,"Songs! It was precisely this word spoken by the doctor that gave the maestro an idea. As soon as he was alone with the slave, he opened the drawer where he kept the nuptial song he had begun in 1779. He reread those notes wrung from himself with such difficulty and still left unfinished. And then he had a remarkable idea: he would finish it off now, come what may. Anything would do, as long as he left something of his soul on Earth.",CO118CL10
4882,27,"“Who knows? Perhaps, in 1880, someone will play this, and say that it was written by a certain Maestro Romão . . .”",CO118CL10
4883,28,"The beginning of the song ended in la; this la, which did not sound quite right, was the very last note he had written. Maestro Romão gave orders for the harpsichord to be moved to the rear parlor, which faced onto the yard: he needed air. Through the window, he could see two newlyweds—they had only been married a week—leaning out the window of a neighboring house, each with an arm about the other’s shoulder, their two free hands clasped. Maestro Romão smiled sadly.",CO118CL10
4884,29,"“They’re arriving and I’m leaving,” he said to himself. “I’ll compose this one song for them to play . . .”",CO118CL10
4885,30,"He sat down at the harpsichord, replayed the notes, and came to the la . . .",CO118CL10
4886,31,“La . . . la . . . la . . .”,CO118CL10
4887,32,Nothing. He was completely stuck. And yet he knew music like no one else.,CO118CL10
4888,33,"“La, doh . . . la, mi . . . la, si, doh, re . . . re . . . re . . .”",CO118CL10
4889,34,"Impossible! No inspiration whatsoever. He wasn’t asking for a profoundly original piece, but just something that was his and in keeping with his original idea. He went back to the beginning, repeating the notes and trying to retrieve a remnant of his extinguished feelings, remembering his wife and their first days together. To complete the illusion, he looked out the window in the direction of the newlyweds.",CO118CL10
4890,35,"They were still there, hands clasped, each with an arm draped over the other’s shoulder; the difference was that they were now gazing at each other, instead of down into the yard. Breathless with illness and impatience, Maestro Romão returned to the harpsichord; but the sight of the young couple had given him no inspiration, and the notes that should have followed would still not come.",CO118CL10
4891,36,“La . . . la . . . la . . .”,CO118CL10
4892,37,"In despair, he got up from the harpsichord, took the sheet of music, and tore it into pieces. At that moment, the young woman, entranced by her husband’s gaze, began to hum randomly, unconsciously, something never before sung or even imagined, in which a certain la gave way to a beautiful musical phrase, precisely the one Maestro Romão had been seeking for so many years and had never found. The maestro listened to it sadly, shook his head, and, that night, he passed away.",CO118CL10
4893,1,A Chapter of Hats_A Chapter of Hats_eng,CO120CL04
4894,2,GÉRONTE,CO120CL04
4895,3,"Dans quel chapitre, s’il vous plaît?",CO120CL04
4896,4,SGANARELLE,CO120CL04
4897,5,Dans le chapitre des chapeaux.,CO120CL04
4898,6,(Molière),CO120CL04
4899,7,"Muse, sing of the vexation of Mariana, the wife of the lawyer Conrado Seabra, that morning in April 1879. What can be the cause of so much commotion? It’s a mere hat, lightweight, not lacking in elegance, and flat.",CO120CL04
4900,8,"Conrado, a solicitor, with an office on the Rua da Quitanda, used to wear it to town every day, and to all his court appearances; he only wore something different to receptions, the opera, funerals and formal visits. For everything else it was a permanent feature, and had been for five or six years, the length of his marriage. Well, on this particular April morning, when breakfast was over, Conrado was just rolling a cigarette, and Mariana announced with a smile that she was going to ask him something.",CO120CL04
4901,9,"‘What is it, my angel?’",CO120CL04
4902,10,‘Would you sacrifice something for my sake?’,CO120CL04
4903,11,"‘Ten, twenty things …’",CO120CL04
4904,12,"‘Well, stop going to town with that hat on.’",CO120CL04
4905,13,‘Why? Is it ugly?’,CO120CL04
4906,14,"‘I’m not saying it’s ugly; but it’s for wearing round and about, here in the neighbourhood, in the evening or at night, but in town, for a lawyer, I don’t think …’",CO120CL04
4907,15,"‘Darling, how silly!’",CO120CL04
4908,16,"‘All right, but would you do me this tiny favour?’",CO120CL04
4909,17,"Conrado struck a match, lit his cigarette, and made an amused gesture, so as to change the subject; but his wife insisted. Her insistence, at first muted and pleading, soon became sharp and demanding. Conrado was taken aback. He knew his wife; usually, she was a passive, sweet creature, pliable and made to measure – she could have worn a royal diadem or a nun’s habit with the same divine indifference.",CO120CL04
4910,18,"The proof of this is that, having had an active social life in the two years before she was married, no sooner did she marry than she settled into quiet habits. She went out from time to time, most often because her husband himself insisted; but she was only really comfortable at home. The furniture, curtains and ornaments took the place of children; she loved them like a mother, and so perfect was her harmony with her surroundings, that she savoured her knick-knacks in their usual place, the curtains pulled back in the usual fashion, and so on and so forth.",CO120CL04
4911,19,"One of the three windows that gave on to the street, for example, was always half open; always it was the same one. Even her husband’s study didn’t escape his wife’s demands for monotony; she kept the books in exactly the same disorder, and even went so far as to recreate it. Her mental habits followed this same uniform pattern.",CO120CL04
4912,20,"Mariana had very few ideas, and had read the same books over and over: A moreninha, by Macedo, seven times; Ivanhoe and The Pirate, by Walter Scott, ten times; Le mot de l’énigme, by Madame Craven, eleven times.",CO120CL04
4913,21,"This said, how are we to explain the business of the hat? The previous evening, while her husband was at a meeting at the Law Institute, Mariana’s father had come to their house. He was a good old man, thin, deliberate, an ex-civil servant, eaten up by nostalgia for the time when functionaries went to their offices in frock-coats.",CO120CL04
4914,22,"A frock-coat was what he still wore to funerals, and not for the motives my reader might suspect, the solemnity of death or the gravity of the final farewell, but for this, less philosophical, reason – it was an old custom. It was the only explanation he gave, whether for frock-coats at funerals, for eating his main meal at two in the afternoon, or for twenty other old-fashioned ways. He was so attached to his habits that on his daughter’s wedding anniversary he went to their house at six in the evening with his meal eaten and digested, watched them eat, and at the end accepted a little dessert, a glass of wine and coffee.",CO120CL04
4915,23,"Such was Conrado’s father-in-law; how can we expect him to approve of his son-in-law’s flat hat? He put up with it in silence, out of respect for the qualities of the individual; nothing more. However, that day it happened that he saw it in the street out of the corner of his eye, chatting with other top hats on professional men, and it had never seemed so crass. That evening, finding his daughter alone, he opened his heart to her; he dubbed the low hat the height of abomination, and entreated her to have it permanently banished.",CO120CL04
4916,24,"Conrado knew nothing of these details, which were the origin of her demand. Knowing how docile his wife was, he didn’t understand her resistance; and because he was authoritarian and stubborn, her insistence ended by irritating him profoundly. Even so he contained himself; he preferred to make fun of the matter; he spoke to her with such irony and disdain that the poor lady felt humiliated. Mariana twice tried to get up; he made her stay, the first time gripping her lightly by the wrist, the second subjugating her with a look. And he said, smiling:",CO120CL04
4917,25,"‘Look, love, I have a philosophical reason for not doing what you’re asking of me. I’ve never told you this; but now I’ll confide everything to you.’",CO120CL04
4918,26,"Mariana bit her lip, and said no more; she picked up a knife, and began to tap it very slowly on the table, to do something; but her husband wouldn’t allow her even this – delicately, he took the knife away, and went on:",CO120CL04
4919,27,"‘The choice of a hat is not an indifferent act, as you might suppose; it is governed by a metaphysical principle. Don’t imagine that a person buying a hat is committing a free, voluntary act; the truth is that he is obeying an obscure determinism. The illusion of freedom is rooted in the purchaser, and kept alive by hatters who, when they see a customer try on thirty or forty hats, imagine he is freely looking for an elegant combination.",CO120CL04
4920,28,"The metaphysical principle is the following – the hat completes the man, it is a complement decreed ab eterno; no one can change it without self-mutilation. This is a profound matter, one that has never yet occurred to anyone. Wise men have studied everything from stars to worms, or, to give you the bibliographical references, from Laplace onwards … You’ve never read Laplace?",CO120CL04
4921,29,"From Laplace and his Mécanique céleste to Darwin and his curious book about worms,3 yet they’ve never thought to stop and look at a hat, and study it from every angle. No one has noticed that there is metaphysics in hats. I might write a memoir about it. It’s a quarter to ten; I’ve no time to say any more; but think about it yourself, and you’ll see … Who knows? Perhaps the hat isn’t the complement of man, but man of the hat …’",CO120CL04
4922,30,"Mariana finally got control of herself, and left the table. She’d understood nothing of his grating vocabulary, nor his peculiar theory; but she felt the sarcasm, and, inside herself, she wept for shame. Her husband went up to dress; he came down a few minutes later, and stood in front of her with the famous hat on his head. Mariana thought it really did make him look coarse, commonplace, vulgar, not at all serious. Conrado said a ceremonious goodbye and left.",CO120CL04
4923,31,"The lady’s irritation had subsided a good deal; but the feeling of humiliation was still there. Mariana didn’t weep or scream, as she thought she was going to; but in her thoughts she remembered her simple request, Conrado’s sarcastic comments, and even though she recognised she had been a little demanding, she could find no excuse for such excesses. She paced up and down, unable to keep still; she went into the sitting room, approached the half-open window, and saw her husband again, in the street waiting for the tram, with his back to the house, and the eternal, disgusting, crass hat on his head.",CO120CL04
4924,32,"Mariana felt possessed by hatred of that ridiculous article; she didn’t understand how she’d been able to put up with it for so many years. And she thought back over those years, thought of her docile ways, her acquiescence to all her husband’s wishes and whims, and asked herself if that might not actually be the cause of that morning’s outburst.",CO120CL04
4925,33,"She called herself foolish, a pushover; if she’d been like so many others, Clara or Sophia, for instance, who treated their husbands as they should be treated, nothing remotely like this would have happened. One thought led to another, and she thought of going out. She got dressed, and went round to see Sophia, an old schoolfriend, just to get some fresh air, not to tell her anything.",CO120CL04
4926,34,"Sophia was thirty, two years older than Mariana. She was tall, robust and very much her own mistress. She greeted her friend in her usual enthusiastic manner; and even though Mariana said nothing, she guessed she was nursing a considerable grievance. Goodbye to Mariana’s intentions! Twenty minutes later, she was telling her all. Sophia laughed at her, shrugged her shoulders, and told her it wasn’t her husband’s fault.",CO120CL04
4927,35,"‘Oh of course, it’s mine,’ Mariana concurred.",CO120CL04
4928,36,"‘Don’t be so silly, my girl! You’ve been too soft with him. But this time you must be strong; pay no attention; don’t speak to him too soon; and if he wants to make it up, tell him to change his hat first.’",CO120CL04
4929,37,"‘Just think, such a trivial thing …’",CO120CL04
4930,38,"‘At bottom, he’s quite right; just like a lot of other men. Look at that booby Beatriz; hasn’t she just gone into the country, only because her husband took against an English-man who used to go by their house in the afternoons, on horseback? Poor Englishman! Naturally, he didn’t even notice she’d gone. We women can live quite well with our husbands, with mutual respect, nobody treading on anyone else’s toes, with no fits of pique and no overbearing ways.",CO120CL04
4931,39,"Look – I live very happily with my Ricardo; we’re in complete harmony. I never ask him anything but he does it straight away; even when he’s not at all in the mood, all I have to do is frown, and he obeys in no time. He’d not be one to dig his heels in! What? Not likely! Where would that lead us! He’d change his hat whether he liked it or not.’",CO120CL04
4932,40,"Mariana listened enviously to this delightful definition of conjugal bliss. Eve’s rebellion was just putting the trumpet to her lips, ready for a fanfare; and being with her friend gave her an itch for independence and self-assertion. Just to round the situation off, Sophia was not only very much mistress of herself, but of others too; she had eyes for any Englishman, on horseback or on foot.",CO120CL04
4933,41,"She was virtuous, but a flirt; perhaps the word is a bit crude, and there’s no time to find another, more polite one. She flirted with anyone, left, right and centre, out of a natural need, a habit from before she was married. It was the small change of love, which she distributed to all the poor people who knocked at her door – a penny to one, another to another; never a five-pound note, much less a share certificate.",CO120CL04
4934,42,"This same charitable feeling now led her to propose to her friend that they should go out, see the shops and have a good look at some other handsome, dignified hats. Mariana accepted; some devil was stoking up the fires of vengeance inside her. Moreover, her friend, like Bonaparte, had the gift of seduction, and gave her no time to reflect. Yes, she would go, she was tired of living like a captive. She had the right to some fun too, etc., etc.",CO120CL04
4935,43,"While Sophia went to get dressed, Mariana stayed in the drawing room, restless and pleased with herself. She planned her whole week ahead, fixing the day and time for each thing, as if she was on an official trip. She got up, sat down, went to the window, waiting for her friend.",CO120CL04
4936,44,"‘Is Sophia dead, or what?’ she said from time to time.",CO120CL04
4937,45,"Once when she went to the window, she saw a young man pass by on horseback. He wasn’t English, but she was reminded of that other woman, whose husband had taken her into the country because he was suspicious of an Englishman, and she began to feel hatred for the whole masculine race – except, perhaps, for young men on horseback.",CO120CL04
4938,46,"In all honesty, this one was too affected; he stuck his legs out in the stirrups, obviously vain about his boots, and stuck his hand in his belt as if in a fashion plate. Mariana did note those two defects, but she thought his hat made up for them; not that it was a top hat: it was flat, but it fitted in with his riding gear. It wasn’t sitting on the head of a lawyer going gravely to his office, but on that of a man who was amusing himself or passing the time of day.",CO120CL04
4939,47,"Sophia’s heels came unhurriedly down the stairs. ‘Ready!’ she said a little later, as she came into the room. She was pretty, without a word of a lie. We already know she was tall. Her hat made her look more imperious; and a wicked black silk dress, moulding her breasts, made her look even more striking. Next to her, Mariana was somewhat in the shade. You had to look at her first to notice that she had very attractive features, a pair of very pretty eyes, and a great deal of natural elegance.",CO120CL04
4940,48,"The worst of it was that Sophia took over from the start; and if there was only a brief moment available, she took it all for herself. This comment would be incomplete, if I didn’t add that Sophia was aware of her superiority, and for this very reason appreciated beauties of Mariana’s type, less flamboyant and obvious. If this is a defect, it’s not my duty to correct it.",CO120CL04
4941,49,‘Where are we going?’ asked Mariana.,CO120CL04
4942,50,"‘Don’t be silly! For a trip into town … Now I remember, I’m going to have my photograph taken; then I’m going to the dentist. No; let’s go to the dentist first. You don’t have to go the dentist?’",CO120CL04
4943,51,‘No.’,CO120CL04
4944,52,‘Nor have your photograph taken?’,CO120CL04
4945,53,‘I’ve got lots already. And what for? To give it to “him”?’,CO120CL04
4946,54,"Sophia realised that her friend’s resentment was still there, and on the way, was careful to spice things up a bit. She told her that, difficult though it might be, there was still time to break free. And she showed her the method for escaping tyranny. The best thing was not to do it all at once, but slowly, surely, so that he would only come to when she already had her foot on his neck: a few weeks’ work, three or four, no more than that. Sophia herself was quite ready to help her. And she repeated that she mustn’t be too soft, she was no one’s slave, and so on. Mariana, in her heart, was intoning the Marseillaise of matrimony.",CO120CL04
4947,55,"They reached the Rua do Ouvidor. It was a little after midday. There were lots of people, walking or standing, the usual hustle and bustle. Mariana felt a little dizzy, as she always did. Uniformity and placidity, the basis of her character and life, got the usual knocks from all this agitation. She could hardly find her way between the groups of people, even less did she know where to fix her gaze, such was the confusion of the crowds, the variety of the shops. She kept close to her friend, and without noticing that they had already passed the dentist’s surgery, was anxious to get there. It would be a resting place; it was something better than this tumult.",CO120CL04
4948,56,"‘Oh, this street!’ she was saying.",CO120CL04
4949,57,"‘Uh-huh?’ Sophia replied, turning her head towards her and the eyes of a young man on the opposite pavement.",CO120CL04
4950,58,"Sophia, a frequent traveller on these turbulent seas, made her way through the crowd, passing round people skilfully and calmly. She had an imposing figure; those who knew her were pleased to see her again; those who didn’t, stopped or turned round to admire her panache. And the good lady, overflowing with charity, spread her eyes to right and left, causing no great scandal, for Mariana served to lend respectability to her movements. Her sentences were often curtailed; in fact, it seemed as if she hardly heard her friend’s replies; but she talked about everything, about other people coming and going, about a shop, a hat … And in fact, there were lots of hats – ladies’ and gentlemen’s hats – as people gathered on the Rua do Ouvidor.",CO120CL04
4951,59,"‘Look at this one,’ Sophia said to her.",CO120CL04
4952,60,"And Mariana obediently looked at them, feminine or masculine, without knowing where to put herself, for these accursed hats milled around as if in a kaleidoscope. Where is the dentist? she asked her friend. Only when she asked her a second time did Sophia reply that they’d already passed the surgery; but now they were going on to the end of the street; they’d come back later. Finally, they did so.",CO120CL04
4953,61,‘Oh!’ Mariana let out a sigh of relief as they entered the corridor.,CO120CL04
4954,62,"‘Good heavens, what’s this? Look at you! You’d think you’d just come in from the country.’",CO120CL04
4955,63,"There were some customers already in the dentist’s waiting room. Mariana saw not a single face she recognised, and so as not to be inspected by strangers, she went over to the window. From the window she could enjoy looking at the street, without being jostled. She leaned back; Sophia came over. Some male hats, standing in the street, began to look at them; others did the same as they passed by. Mariana was annoyed by their insistence; but when she saw that they were mostly looking at her friend, her boredom dissolved into a kind of envy.",CO120CL04
4956,64,"Sophia, meanwhile, was telling the stories attached to some of the hats – or their adventures, more accurately. One of them was seldom out of the thoughts of So-and-so, another was head over heels in love with Such-and-such, and she with him, so much so that they were always to be seen on the Rua do Ouvidor on Wednesdays and Saturdays between two and three in the afternoon. Mariana listened in amazement. It was a handsome hat, in fact, with a lovely tie, and had a look somewhere between elegance and roguishness, but …",CO120CL04
4957,65,"‘I can’t swear, mind,’ Sophia was saying, ‘but that’s what they say.’",CO120CL04
4958,66,"Mariana stared thoughtfully at the hat under inspection. Now there were three more, as elegant and charming, and the four were probably talking about them, and flatteringly too. Mariana blushed to her roots, turned her head away, then back again, and finally left the window. As she did so, she saw two ladies who’d just arrived, and with them a young man who got up and greeted her very ceremoniously. It was her first suitor.",CO120CL04
4959,67,"This first suitor would now be thirty-three. He’d been away, in the country, in Europe, and had lately had a spell as president of one of the southern provinces. He was of medium height, pale, with a thin, full beard, and wore very tight clothes. In his right hand he had a new top hat, black, grave, presidential, administrative, a hat suited to the person and his ambitions.",CO120CL04
4960,68,"Mariana, however, was almost blind to it. She was so confused, so disoriented by the presence of a man she’d known in somewhat exceptional circumstances, and hadn’t seen since 1877, that she couldn’t fix her eyes on anything. She held her fingers out; it seems she even murmured some kind of reply, and was just going back to the window, when her friend turned from the window towards her and came over.",CO120CL04
4961,69,"Sophia also knew the new arrival. They exchanged some words. Mariana asked her in an impatient whisper if it wouldn’t be better to put the teeth off for another day; but her friend said no; it was only a matter of half or three-quarters of an hour. Mariana felt oppressed: the presence of a man like this inhibited her, threw her into a state of conflict and confusion.",CO120CL04
4962,70,"It was all her husband’s fault. If he hadn’t been so stubborn, and made fun of her on top of that, nothing would have happened. As she thought this, Mariana swore she’d have her vengeance. In her memory she looked longingly at her house, so quiet, so pretty, where she might still have been, as usual, without the pushing and shoving in the street, without her dependence on her friend …",CO120CL04
4963,71,"‘Mariana,’ said Sophia, ‘Dr Viçoso insists he’s quite thin. Don’t you think he’s put on weight since last year? … Don’t you remember him last year?’",CO120CL04
4964,72,"Dr Viçoso was the ex-suitor; he was chatting with her, frequently casting his gaze in Mariana’s direction. She replied in the negative. He took advantage of this opportunity to pull her into the conversation, saying that, as a matter of fact, he hadn’t seen her for some years. And he underlined his words with a certain sad, profound look. Then he opened up his box of topics, and pulled out the opera. What did they think of the company?",CO120CL04
4965,73,"In his opinion it was excellent, except for the baritone; the baritone seemed to be suffering from fatigue. Sophia protested at the baritone’s fatigue, but he insisted, adding that, in London, where he’d heard him for the first time, he’d already struck him the same way. But the ladies were a different matter; the soprano and the contralto were of the first order. He talked about the operas, praised the orchestra, especially in Les Huguenots …4 He’d seen Mariana on the last night, in the fourth or fifth box on the left, wasn’t that right?",CO120CL04
4966,74,"‘Yes, we were there,’ she murmured, underlining the plural pronoun.",CO120CL04
4967,75,"‘I haven’t seen you at the Cassino though,’5 he went on.",CO120CL04
4968,76,"‘She’s turning into a recluse,’ said Sophia, laughing.",CO120CL04
4969,77,"Viçoso had enjoyed the last ball a great deal, and enumerated his reminiscences of it; Sophia did the same. The best toilettes were described by both in some detail; then came the people, their characters, with two or three malicious digs, so anodyne, however, as not to harm anyone. Mariana listened without interest; two or three times she even got up to go to the window; but the hats were so many, and they looked at her with such curiosity, that she went to sit down again. Just to herself, she called her friend nasty names; I won’t quote any of them here – it’s unnecessary, and moreover it would be in bad taste to reveal what one young lady thought about another during a few minutes’ irritation.",CO120CL04
4970,78,‘And the races at the Jockey Club?’ asked the ex-president.,CO120CL04
4971,79,"Mariana shook her head again. She hadn’t gone to the races this year at all. Well, she’d missed a great deal; the meeting before last, in particular; it was very lively, and the horses were of the first order. The horses at Epsom, which he’d seen when he was in England, were no better than those at the meeting before last at the Prado Fluminense. Sophia was in total agreement, the meeting before last was a feather in the Jockey Club’s cap.",CO120CL04
4972,80,"She confessed she’d enjoyed it a lot; it gave her quite a thrill. The conversation moved on to two concerts taking place that week; then it took the ferry, and went up the mountainside to Petrópolis, where two diplomats had put him up at their expense. When he mentioned a minister’s wife, it occurred to Sophia to be agreeable to the ex-president, declaring that he must marry too, for he would soon be a member of the cabinet.",CO120CL04
4973,81,"Viçoso squirmed with pleasure, smiled, and protested; then, with his eyes on Mariana, said that probably he would never marry … Mariana blushed deeply and got up.",CO120CL04
4974,82,"‘You’re in a hurry,’ said Sophia. ‘What time is it?’ she went on, turning to Viçoso.",CO120CL04
4975,83,‘Nearly three!’ he exclaimed.,CO120CL04
4976,84,"Time was getting on; he had to go to the Chamber of Deputies. He went over to speak to the two ladies whom he’d accompanied, cousins of his, and said goodbye to them; he was going to say goodbye to our friends as well, but Sophia said she too was leaving. She wasn’t waiting any longer. The truth is that the idea of going to the Chamber of Deputies had begun to set off sparks in her mind.",CO120CL04
4977,85,‘Shall we go to the Chamber?’ she proposed to her friend.,CO120CL04
4978,86,"‘No, no,’ said Mariana; ‘I can’t, I’m very tired.’",CO120CL04
4979,87,"‘Come on, just for a short while; I’m very tired too …’",CO120CL04
4980,88,"Mariana resisted for a little; but resisting Sophia – a dove arguing with a hawk – was a pointless occupation. There was no choice, and she went. The street was busier now; people were coming and going along both pavements, and getting in each others’ way at the street corners. What was more, the obliging ex-president walked between the two ladies, having offered to find them a seat to watch the proceedings.",CO120CL04
4981,89,"Mariana felt her soul increasingly torn apart by all this confusion. She had lost her original interest; and her vexation, which had provided the strength for her audacious, ephemeral flight, felt its wings weakening – or rather, she felt they had lost all their strength. And again she thought back to her house, so tranquil, with all her things each in their place, methodical, respectful of one another, everything happening unhurriedly, and, above all, with no unforeseen changes. And her soul began to tap its foot, angrily …",CO120CL04
4982,90,"She wasn’t listening to anything Viçoso was saying, even though he was talking in a loud voice, and many of his statements were addressed to her. She heard nothing, didn’t want to hear anything. She merely asked God to make the time go quickly. They got to the Chamber and went to a seat. The rustle of skirts drew the attention of some twenty deputies, who were still there, listening to a speech on the budget. As soon as Viçoso begged leave and left, Mariana quickly asked her friend not to play another one on her.",CO120CL04
4983,91,‘What other?’ Sophia asked.,CO120CL04
4984,92,"‘Don’t play another trick on me, having me rushing round from one place to another like a madwoman. What’s the Chamber got to do with me? Why should I listen to speeches I don’t understand?’",CO120CL04
4985,93,"Sophia smiled, fanned herself, and got an outright stare from one of the secretaries. There were many eyes fixed on her when she went into the Chamber, but this secretary’s had a special, warm, pleading expression. We can understand, then, that she didn’t acknowledge the stare straight away; we can even understand that she sought it out with some curiosity. As she was taking in this legislative gaze, she went on mildly answering her friend, telling her that it was her own fault, and that she, Sophia, had set out with the best of intentions, to restore her to herself.",CO120CL04
4986,94,"‘But if I’m getting on your nerves you needn’t come with me again,’ Sophia concluded.",CO120CL04
4987,95,"Then, leaning over a little:",CO120CL04
4988,96,‘Look at the justice minister.’,CO120CL04
4989,97,"Mariana had no alternative but to look at the justice minister. He was putting up as well as he could with a speech by a government supporter, who was proving the importance of the minor criminal courts, and, on the way, providing a summary of the colonial legislation on the matter. No interruptions: a resigned, polite, discreet and cautious silence. Mariana’s eyes wandered from one side to another, without interest; Sophia was talking a lot, so as to give occasion for various elegant gestures. After fifteen minutes the Chamber livened up, thanks to one of the orator’s expressions and a challenge from the opposition. There was some heckling, which became more and more heated, and then there was an uproar, which lasted nearly a quarter of an hour.",CO120CL04
4990,98,"This diversion provided no amusement to Mariana, whose placid, unvarying spirit was bewildered at so much unexpected agitation. She even got up to go, but sat down again. Now she made up her mind to go on to the end, repentant and resolved to weep over her conjugal sorrows on her own. Doubt was beginning to enter, even.",CO120CL04
4991,99,"She was right to ask her husband what she did; but should she have been so upset? Was it reasonable to make so much fuss? Certainly, his ironies were cruel; but, after all, it was the first time she’d stamped her foot, and naturally, the novelty had irritated him. Whichever way you looked at it, it had been a mistake to reveal everything to her friend. Sophia might well tell others…",CO120CL04
4992,100,"This notion made Mariana go cold; her friend was sure to be indiscreet; she’d heard a lot of stories from her about male and female hats, things rather more serious than just a marital tiff. Mariana felt the need to flatter her, and covered up her impatience and anger with a mask of hypocritical docility. She began to smile too, to make some observations about this or that deputy, and so they reached the end of the speech and the session.",CO120CL04
4993,101,"The clocks had already struck four. ‘Time to be off,’ said Sophia; and Mariana agreed, but without impatience, and both of them went back up the Rua do Ouvidor. Walking along the street and getting into the tram put the finishing touches to the exhaustion of Mariana’s spirit; she gave a sigh of relief when she saw she was finally on her way home. A little before her friend got off, she asked her to keep what had happened to herself; Sophia promised she would.",CO120CL04
4994,102,"Mariana breathed easily. The dove was free of the hawk. Her soul was bruised from pushing and shoving, dizzy from the variety of things and people. She needed harmony and well-being. The house was nearby; as she saw the other houses with their gardens, Mariana felt restored to her former self. Finally, she got home; she went into the garden, and breathed deeply. That was her world; apart from a flowerpot, which the gardener had moved.",CO120CL04
4995,103,"‘João, put that pot back where it was,’ she said.",CO120CL04
4996,104,"Everything else was in order, the hall, the drawing room, the dining room, the bedrooms, everything. Mariana sat down first, in a few different places, looking at all the objects, so still and ordered. After a whole day of variety and disturbance, monotony did her a great deal of good, and had never seemed so delicious to her. It was true, she’d made a mistake …",CO120CL04
4997,105,"She tried to go back over events and couldn’t; her soul was stretching its arms and yawning in this homely uniformity. If anything, she thought about the figure of Viçoso, whom she now thought ridiculous, which was unjust. She slowly undressed, lovingly, picking every object up with precision. Once this was done, she thought again about the quarrel with her husband. She thought, when all was said and done, that she was mainly to blame. Why on earth make such a fuss about a hat that her husband had worn for so many years? And her father was too demanding …",CO120CL04
4998,106,"‘I’ll wait and see his face when he comes back,’ she thought.",CO120CL04
4999,107,"It was half past five; he’d not be long. Mariana went to the front room, looked through the glass, listened for the tram – nothing. She sat down right there with Ivanhoe in her hands, trying to read, and reading nothing. Her eyes went to the bottom of the page, and back to the top, in the first place because she couldn’t grasp the meaning, and in the second place because they kept being diverted, to savour the correct drop of the curtains, or some other feature in the room. Holy Monotony, you cradled her in your eternal bosom.",CO120CL04
