id,aligned_id,line,work_id
1817,187,V,RO002MA
1818,188,MENINICE,RO002MA
1819,189,"Guiomar tivera humilde nascimento; era filha de um empregado subalterno não sei de que repartição do Estado, homem probo, que morreu quando ela contava apenas sete anos, legando à viúva o cuidado de a educar e manter. A viúva era mulher enérgica e resoluta, enxugou as lágrimas com a manga do modesto vestido, olhou de frente para a situação e determinou-se à luta e à vitória.",RO002MA
1820,190,"A madrinha de Guiomar não lhe faltou naquele duro transe, e olhou por elas, como entendia que era seu dever. A solicitude, porém, não foi tão constante a princípio como veio a ser depois; outros cuidados de família lhe chamavam a atenção.",RO002MA
1821,191,"Guiomar anunciava desde pequena as graças que o tempo lhe desabrochou e perfez. Era uma criaturinha galante e delicada, assaz inteligente e viva, um pouco travessa, decerto, mas muito menos do que é usual na infância. Sua mãe, depois que lhe morrera o marido, não tinha outro cuidado na terra, nem outra ambição mais, que a de vê-la prendada e feliz. Ela mesma lhe ensinou a ler mal – como ela sabia – e a coser e bordar, e o pouco mais que possuía de seu ofício de mulher. Guiomar não tinha dificuldade nenhuma em reter o que a mãe lhe ensinava, e com tal afinco lidava por aprender, que a viúva – ao menos nessa parte – sentia-se venturosa. Hás de ser a minha doutora, dizia-lhe muita vez; e esta simples expressão de ternura alegrava a menina e lhe servia de incentivo à aplicação.",RO002MA
1822,192,"A casa em que moravam era naturalmente modesta. Ali correu a infância – mas solitária, o que é um pouco mais grave. A mãe, quando a via embebida nos jogos próprios da idade, infantilmente alegre – mas de uma alegria que fazia mal a seus olhos de mãe, tão fundo lhe doía aquele viver –, a mãe sentia às vezes pularem-lhe as lágrimas dos olhos fora. A filha não as via, porque ela sabia escondê-las; mas adivinhava-as através da tristeza que lhe ficava no rosto. Só não adivinhava o motivo, mas bastava que fossem mágoas de sua mãe, para lhe descair também a alegria.",RO002MA
1823,193,"Com o tempo, avultou outra causa de tristeza para a pobre viúva, ainda mais dolorosa que a primeira. Na idade apenas de dez anos, tinha Guiomar uns desmaios de espírito, uns dias de concentração e mudez, uma seriedade, a princípio intermitente e rara, depois frequente e prolongada, que desdiziam da meninice e faziam crer à mãe que eram prenúncios de que Deus a chamava para si. Hoje sabemos que não eram. Seria acaso efeito daquela vida solitária e austera, que já lhe ia afeiçoando a alma e como que apurando as forças para as pugnas da vida?",RO002MA
1824,194,"A primeira vez que esta gravidade da menina se lhe tornou mais patente foi uma tarde, em que ela estivera a brincar no quintal da casa. O muro do fundo tinha uma larga fenda, por onde se via parte da chácara pertencente a uma casa da vizinhança. A fenda era recente; e Guiomar acostumara-se a ir espairecer ali os olhos, já sérios e pensativos. Naquela tarde, como estivesse olhando para as mangueiras, a cobiçar talvez as doces frutas amarelas que lhe pendiam dos ramos, viu repentinamente aparecer-lhe diante, a cinco ou seis passos do lugar em que estava, um rancho de moças, todas bonitas, que arrastavam por entre as árvores os seus vestidos, e faziam luzir aos últimos raios do sol poente as jóias que as enfeitavam. Elas passaram alegres, descuidadas, felizes; uma ou outra lhe dispensou talvez algum afago; mas foram-se, e com elas os olhos da interessante pequena, que ali ficou largo tempo absorta, alheia de si, vendo ainda na memória o quadro que passara.",RO002MA
1825,195,"A noite veio, a menina recolheu-se pensativa e melancólica, sem nada explicar à solícita curiosidade da mãe. Que explicaria ela, se mal podia compreender a impressão que as cousas lhe deixavam? Mas, como a mãe entristecesse com aquilo, Guiomar domou o próprio espírito e fez-se tão jovial como nos melhores dias.",RO002MA
1826,196,"Esta era ainda outra feição da menina; tinha uma força de vontade superior aos seus anos. Com ela, e a viveza intelectual que Deus lhe dera, logrou aprender tudo o que a mãe lhe ensinara, e melhor ainda do que ela o sabia, desde que o tempo lhe permitiu desenvolver os primeiros elementos.",RO002MA
1827,197,"Aos treze anos ficou órfã; este fundo golpe em seu coração foi o primeiro que ela verdadeiramente pôde sentir, e o maior que a fortuna lhe desfechou. Já então a madrinha a fizera entrar para um colégio, onde aperfeiçoava o que sabia e onde lhe ensinavam muita cousa mais.",RO002MA
1828,198,"Vivia ainda então a filha da baronesa, uma interessante criança de treze anos, que era toda a alma e encanto de sua mãe. Guiomar visitava a casa da madrinha; a idade quase igual das duas meninas, a afeição que as ligava, a beleza e meiguice de Guiomar, a graciosa compostura de seus modos, tudo apertou entre a madrinha e a afilhada os laços puramente espirituais que as uniam antes. Guiomar correspondia aos sentimentos daquela segunda mãe; havia talvez em seu afeto, aliás sincero, um tal encarecimento que podia parecer simulação. O afeto era espontâneo; o encarecimento é que seria voluntário.",RO002MA
1829,199,"Tinha a moça dezesseis anos quando passou para o colégio da tia de Estêvão, onde pareceu à baronesa se lhe poderia dar mais apurada educação. Guiomar manifestara então o desejo de ser professora.",RO002MA
1830,200,– Não há outro recurso – disse ela à baronesa quando lhe confiou esta aspiração.,RO002MA
1831,201,– Como assim? – perguntou a madrinha.,RO002MA
1832,202,"– Não há – repetiu Guiomar. Não duvido, nem posso negar o amor que a senhora me tem; mas a cada qual cabe uma obrigação, que se deve cumprir. A minha é... é ganhar o pão.",RO002MA
1833,203,Estas últimas palavras passaram-lhe pelos lábios como que à força. O rubor subiu-lhe às faces; dissera-se que a alma cobria o rosto de vergonha.,RO002MA
1834,204,– Guiomar! – exclamou a baronesa.,RO002MA
1835,205,– Peço-lhe uma cousa honrosa para mim – respondeu Guiomar com simplicidade.,RO002MA
1836,206,"A madrinha sorriu e aprovou-a com um beijo – assentimento de boca, a que já o coração não respondia, e que o destino devia mudar.",RO002MA
1837,207,"Pouco tempo depois padeceu a baronesa o golpe quase mortal a que aludiu no capítulo anterior. A filha morreu de repente, e o inopinado do desastre quase levou a mãe à sepultura.",RO002MA
1838,208,"A afeição de Guiomar não se desmentiu nessa dolorosa situação. Ninguém mostrou sentir mais do que ela a morte de Henriqueta, ninguém consolou tão dedicadamente a infeliz que lhe sobrevivia. Eram ainda verdes os seus anos; todavia revelou ela a posse de uma alma igualmente terna e enérgica, afetuosa e resoluta. Guiomar foi durante alguns dias a verdadeira dona da casa; a catástrofe abatera a própria Mrs. Oswald.",RO002MA
1839,209,"O coração da pobre mãe ficara tão vazio, e a vida lhe pareceu tão agra e deserta sem a filha, que ela morreria talvez de saudade, se não fora a presença de Guiomar. Nenhuma outra criatura poderia preencher, como esta, o lugar de Henriqueta. Guiomar era já meia filha da baronesa; as circunstâncias, não menos que o coração, tinham-nas destinado uma para a outra. Um dia, em que a afilhada fora visitar a madrinha, esta lhe disse que a iria em breve buscar para sua casa.",RO002MA
1840,210,"– Você será a filha que eu perdi; ela não me amou mais, nem eu já agora teria outra consolação.",RO002MA
1841,211,– Oh! Madrinha! – exclamou Guiomar beijando-lhe as mãos.,RO002MA
1842,212,"A baronesa estava assentada; Guiomar ajoelhou-se-lhe aos pés e pôs-lhe a cabeça no regaço. A boa mãe curvou-se e beijou-lha ternamente, com os olhos naquela filha que os sucessos lhe haviam dado, e o pensamento no céu, onde devia estar a outra, que Deus lhe dera e levou para si.",RO002MA
1843,213,"Pouco depois estabeleceu-se Guiomar definitivamente em casa da madrinha, onde a alegria reviveu, gradualmente, graças à nova moradora, em quem havia um tino e sagacidade raros. Tendo presenciado, durante algum tempo, e não breve, o modo de viver entre a madrinha e Henriqueta, Guiomar pôs todo o seu esforço em reproduzir pelo mesmo teor os hábitos de outro tempo, de maneira que a baronesa mal pudesse sentir a ausência da filha. Nenhum dos cuidados da outra lhe esqueceu, e se em algum ponto os alterou foi para aumentar-lhe novos. Esta intenção não escapou ao espírito da baronesa, e é supérfluo dizer que deste modo os vínculos do afeto mais se apertaram entre ambas.",RO002MA
1844,214,"Ao mesmo tempo que ia provando os sentimentos de seu coração, revelava a moça, não menos, a plena harmonia de seus instintos com a sociedade em que entrara. A educação, que nos últimos tempos recebera, fez muito, mas não fez tudo. A natureza incumbira-se de completar a obra – melhor diremos, começá-la. Ninguém adivinharia nas maneiras finamente elegantes daquela moça a origem mediana que ela tivera; a borboleta fazia esquecer a crisálida.",RO002MA
1845,215,VI,RO002MA
1846,216,O POSTSCRIPTUM,RO002MA
1847,217,"Aquele conselho de Luís Alves, na fatal noite de dous anos antes, não há dúvida que era judicioso e devera ter ficado no espírito de Estêvão. Não convinha reler a carta, sob pena de lhe achar um postscriptum. Estêvão era curioso de epístolas; não pôde ter-se que não abrisse aquela. O postscriptum lá estava no fim.",RO002MA
1848,218,"Vindo à linguagem natural, Estêvão saiu do jardim de Luís Alves com o coração meio inclinado a amar de novo a mulher que tanto o fizera padecer um dia. Daqui concluirá alguém que ele verdadeiramente não deixara de a amar. Pode ser; havia talvez debaixo da cinza uma faísca, uma só, e essa bastava a repetir o incêndio. Mas fosse de um ou de outro modo, o certo é que Estêvão saiu dali com o princípio do amor no coração.",RO002MA
1849,219,"Todo aquele dia foi de alvoroço e agitação para ele, que não se resignou logo, antes buscou reagir contra a entrada da paixão nova. A tentativa era sincera; as forças é que eram escassas. Ele desviava de si a imagem da moça; ela, porém, perseguia-o, tenaz, como se fora um remorso, fatal como a voz de seu destino.",RO002MA
1850,220,"Estêvão nada disse a Luís Alves do encontro e da conversa que tivera com a moça no jardim; e não lho escondeu por desconfiança, mas por vergonha. Que lhe diria porém ele que o não tivesse visto e percebido Luís Alves? Da janela de seu quarto, que dava para o jardim, enfiando os olhos pela fresta das cortinas pôde observá-los durante aqueles três quartos de hora de inocente palestra. O espetáculo não o divertiu muito; Luís Alves achou um pouco atrevida a escolha do lugar.",RO002MA
1851,221,A circunstância de os ver juntos chamou-lhe a atenção para a coincidência do nome da vizinha como o da antiga namorada do colega; era naturalmente a mesma pessoa.,RO002MA
1852,222,"""Vai contar-me tudo"" – pensou Luís Alves quando viu o colega afastar-se da cerca e dirigir os passos para casa.",RO002MA
1853,223,"Estêvão, como disse, foi discreto. Vinha preocupado, muito outro do que entrara na véspera, a ler-se-lhe no rosto alguma cousa mais séria do que ele próprio costumava ser.",RO002MA
1854,224,"Tinha Estêvão contra si o passado e o futuro. O presente, sim, defendia-o; ele sentia que alguma cousa o distanciava de Guiomar. Mas o passado falava-lhe de todas as doces recordações – as menos amargas –, e a memória quase não sabe de outras quando relembra o que foi. O futuro acenava-lhe com as suas esperanças todas, e basta dizer que eram infinitas. Além disso, a Guiomar que ele via agora surgia-lhe no meio de outra atmosfera, – a mesma que o seu espírito almejava respirar; e aparecia-lhe para fugir logo. Sobre tudo isto o obstáculo, aquela porta fechada, que bem podia ser a da città dolente, mas que em todo o caso ele quisera ver franqueada às suas ambições.",RO002MA
1855,225,"Os dias correram alternados de confiança e desânimo, tecidos de ouro e fio negro, um lutar de todas as horas, que acabou como era de prever e devia acabar. O coração levou Estêvão atrás de si.",RO002MA
1856,226,"Nenhum meio, dos que tinha à mão, lhe esqueceu para ver Guiomar. As janelas da casa estavam quase sempre desertas. Duas ou três vezes aconteceu vê-la de longe; ao aproximar-se-lhe, sumira-se o vulto na sombra do salão. Não perdia teatro; mas só duas vezes teve o gosto de a ver: uma no Lírico, onde se cantava Sonâmbula, outra no Ginásio, onde se representavam os Parisienses, sem que ele ouvisse uma nota da ópera, nem uma palavra da comédia. Todo ele, olhos e pensamento, estava no camarote de Guiomar. No Lírico foi baldada essa contemplação; a moça não deu por ele. No Ginásio, sim; o teatro era pequeno; contudo, antes não fora visto, tão tenazmente desviou ela os olhos do lugar em que ele ficara.",RO002MA
1857,227,"Nem por isso deixou Estêvão de ir esperá-la à saída, colocar-se francamente no seu caminho, solicitar-lhe audazmente os olhos e atenção. A família desceu da segunda ordem pela escada do lado de São Francisco; a estreiteza do lugar era excelente. Dava o braço à baronesa um moço de vinte e cinco anos, figura elegante, ainda que um tanto afetada. Desceram todos três e ficaram à espera do carro alguns minutos. Na meia sombra que ali havia destacava-se o rosto marmóreo de Guiomar e a gentileza de seu talhe. Seus grandes olhos vagavam pela multidão, mas não fitavam ninguém. Ela possuía, como nenhuma outra, a arte de gozar, sem as ver, as homenagens da admiração pública.",RO002MA
1858,228,"Irritado com a indiferença da moça, vagou Estêvão toda aquela noite, a sós com o seu despeito e o seu amor, tecendo e destecendo mil planos, todos mais absurdos uns que outros. A taça enchera de todo; era mister entorná-la no seio de um amigo, de um amigo que houvesse nas suas mãos o único remédio que ele nessa ocasião pedia – a chave daquela porta.",RO002MA
1859,229,Luís Alves era esse homem.,RO002MA
1860,230,– Outra vez caído! – exclamou ele rindo quando Estêvão lhe contou tudo. Eu já o havia percebido. Isto de mulheres... Queres então que te leve lá?,RO002MA
1861,231,– Quero.,RO002MA
1862,232,Luís Alves refletiu alguns instantes.,RO002MA
1863,233,"– E uma viagem, não te seria bom fazer uma viagem? Já sei o que me vais dizer; mas também não te proponho uma viagem de recreio, à Europa. Olha, arranjo-te, se queres, um lugar de juiz municipal...",RO002MA
1864,234,"A proposta era sincera; Estêvão cuidou ver-lhe uma ponta de zombaria e ergueu os ombros com enfado. A proposta entretanto merecia ser examinada; era uma carreira, e vinha de um homem que estava a entrar na vida política, que esperava daí a algumas semanas o resultado de uma eleição, com a certeza, ou quase, de haver triunfado. Era influência que nascia, e de força viria a crescer. Mas para Estêvão, naquela ocasião, toda a carreira pública, influência, futuro, leis, tudo estava nos olhos castanhos de Guiomar.",RO002MA
1865,235,"– Eu amo-a – disse ele enfim –, isto para mim é tudo. Pode bem ser que tenhas razão; talvez me espere algum grande desgosto; mas são reflexões, e eu não reflito agora, eu sinto...",RO002MA
1866,236,"– Em todo o caso – acudiu Luís Alves –, desempenho o meu dever de amigo; digo-te que vocês não nasceram um para o outro; que, se ela te não amou naquele tempo, muito menos te amará hoje, e que enfim...",RO002MA
1867,237,Luís Alves estacou.,RO002MA
1868,238,– Enfim? – perguntou Estêvão.,RO002MA
1869,239,"– Enfim pedes-me um sacrifício – concluiu rindo o advogado –, porque também eu já a namorisquei... Não é preciso carregares o sobrolho; foi namoro de vizinho, tentativa que durou pouco mais de vinte e quatro horas. Com vergonha o digo, ela não me prestou uma migalha de atenção sequer, e eu voltei aos meus autos.",RO002MA
1870,240,– Então... gostas dela? – perguntou Estêvão.,RO002MA
1871,241,"– Acho-a bonita e nada mais. Aquilo foi um lançar barro à parede; se aceitasse, casava-me; não aceitou...",RO002MA
1872,242,– Já vês que somos diferentes.,RO002MA
1873,243,"– Queres, então?...",RO002MA
1874,244,– Um serviço de amigo.,RO002MA
1875,245,"– Bem – disse por fim Luís Alves –, faça-se a tua vontade. A baronesa vai cuidar agora de um processo e mandou-me falar. Eu passo-te a prebenda; entrarás ali como advogado, o que de alguma maneira me tira um peso da consciência.",RO002MA
1876,246,"Estêvão, que só pedia um pretexto, aceitou a oferta com ambas as mãos, e agradeceu-lha com tão expansiva ternura, que fez sorrir o outro.",RO002MA
1877,247,"A promessa cumpriu-se pontualmente. Luís Alves apresentou Estêvão à baronesa, na seguinte noite, como seu companheiro e amigo, como advogado capaz de zelar os interesses da ilustre cliente. A recepção foi geralmente boa, salvo por parte de Guiomar, que pareceu aborrecida de o ver naquela casa. Quando Estêvão a saudou, como quem a conhecia de longo tempo, ela mal pôde retribuir-lhe o cumprimento; em todo o resto da noite não lhe deu palavra. Daquela parte o acolhimento não podia ser pior; mas Estêvão sentia-se feliz desde que podia vê-la, respirar o mesmo ar, nada mais pedindo por ora, e deixando o resto à fortuna.",RO002MA
1878,248,"De todas as pessoas da casa da baronesa, a primeira que reparou na indiferença com que Guiomar tratara Estêvão foi Mrs. Oswald. A sagaz inglesa afivelou a máscara mais impassível que trouxera das ilhas britânicas e não os perdeu de vista. Nem da primeira nem da segunda vez viu nada mais que os olhos dele, que solicitavam os dela, e os dela que pareciam surdos. Havia decerto uma paixão, solitária e desatendida.",RO002MA
1879,249,– Sabe que descobri um namorado seu? – perguntou ela alguns dias depois a Guiomar.,RO002MA
1880,250,Guiomar fez um gesto de estranheza.,RO002MA
1881,251,– Entendamo-nos – observou a inglesa –; não digo que a senhora o namore também; digo que é ele quem anda apaixonado. Não adivinha?,RO002MA
1882,252,– Talvez.,RO002MA
1883,253,– O Dr. Estêvão.,RO002MA
1884,254,Guiomar fez um gesto de desdém.,RO002MA
1885,255,"– Vejo que tinha adivinhado – disse Mrs. Oswald –; também não era difícil. Quem tem alguma prática destas cousas fareja uma paixão a cem léguas de distância, por mais que ela busque recatar-se dos olhos estranhos. Os namorados geralmente supõem que ninguém os vê; é uma lástima. Olhe, da senhora posso eu jurar que não está namorada de pessoa nenhuma.",RO002MA
1886,256,"– Que sabe disso? – perguntou Guiomar deitando os olhos para o espelho de seu guarda-vestidos. Pois estou, mas de mim mesma.",RO002MA
1887,257,"Mrs. Oswald desatou a rir, de um riso grave e pausado. Ela sabia que a moça tinha orgulho de suas graças; era bom caminho afagar-lhe o sentimento. Disse-lhe muita cousa bonita, que não vem para aqui, e concluiu pondo-lhe as mãos nos ombros, encarando-a fito a fito, e enfim rompendo nestas palavras, meias suspiradas:",RO002MA
1888,258,– A senhora é a flor desta sua terra. Quem a colherá? Alguém sei eu que a merece...,RO002MA
1889,259,"Guiomar ficou séria, e desviou brandamente as mãos da inglesa, murmurando:",RO002MA
1890,260,"– Mrs. Oswald, falemos de outra cousa.",RO002MA
1891,261,VII,RO002MA
1892,262,UM RIVAL,RO002MA
1893,263,"Não era a primeira vez que Mrs. Oswald aludia a alguma cousa que desagradava a Guiomar, nem a primeira que esta lhe respondia com a sequidão que o leitor viu no fim do capítulo anterior. A boa inglesa ficou séria e calada alguns dous ou três minutos, a olhar para Guiomar, aparentemente buscando interrogar-lhe o pensamento, mas na realidade sem saber como sair da situação. A moça rompeu o silêncio:",RO002MA
1894,264,"– Está bom – disse ela sorrindo –, não vejo razão para que se zangue comigo.",RO002MA
1895,265,"– Não estou zangada – acudiu prontamente Mrs. Oswald. Zangada por quê? Pesa-me, decerto, que a natureza me não dê razão, e que uma aliança tão conveniente, para ambos, seja repelida pela senhora; mas, se isto é motivo de desgosto, não pode sê-lo de zanga...",RO002MA
1896,266,– Desgosto?,RO002MA
1897,267,– Para mim... e naturalmente para ele.,RO002MA
1898,268,"Guiomar respondeu com um simples sacudir de ombros, seco e rápido, como quem se lhe não dava do mal ou não acreditava nele. Mrs. Oswald não atinou qual destas impressões seria, e concluiu que fossem ambas. A moça, entretanto, pareceu arrepender-se daquele movimento; travou das mãos da inglesa, e com uma voz ainda mais doce e macia que de costume, lhe disse:",RO002MA
1899,269,– Veja o que é ser criança! Não parece que ainda em cima me zango com a senhora?,RO002MA
1900,270,– Parece.,RO002MA
1901,271,"– Pois não é exato. Isto são caprichos de menina mal-educada. Dei para não gostar que me adorem... Minto; disso gosto eu; mas quisera que me adorassem somente, não lhe parece?",RO002MA
1902,272,"E Guiomar acompanhou estas palavras com uma risadinha mimosa e uns gestos de criança travessa, que destoavam inteiramente da sua gravidade habitual.",RO002MA
1903,273,"– Já sei, gosta de uma adoração como a do Dr. Estêvão, silenciosa e resignada, uma adoração...",RO002MA
1904,274,"E Mrs. Oswald, que, como boa protestante que era, tinha a Escritura na ponta dos dedos, continuou por este modo, acentuando as palavras:",RO002MA
1905,275,"– Uma adoração como a que devia inspirar José, filho de Jacó, que era belo como a senhora: ""por ele as moças andavam por cima da cerca...""",RO002MA
1906,276,"– Da cerca? – perguntou Guiomar, tornando-se séria.",RO002MA
1907,277,"– Do muro, diz a Escritura, mas eu digo da cerca porque... nem eu sei por quê. Não core! Olha que se denuncia.",RO002MA
1908,278,"Guiomar corara deveras; mas era a altivez e o pundonor ofendido que lhe falavam no rosto. Olhou fria e longamente para a inglesa, com um desses olhares, que são, por assim dizer, um gesto da alma indignada. O que a irritava não era a alusão, que não valia muito, era a pessoa que a fazia – inferior e mercenária. Mrs. Oswald percebeu isto mesmo; mordeu a ponta do lábio, mas transigiu com a moça.",RO002MA
1909,279,"– Meu Deus! – disse ela. Parece que se zangou por uma brincadeira à-toa. Bem sabe que eu não podia querer agravá-la; supô-lo é ofender-me a mim – a mim, que também lhe tenho afeto de mãe...",RO002MA
1910,280,"A última palavra aquietou o ânimo de Guiomar; ela tinha cedido ao impulso do seu caráter altivo, mas a razão veio depois, e o coração também, que não era mau. A inglesa, que possuía longa prática da vida e sabia ceder a tempo, uniu o gesto à palavra e chamou-a com os braços para si. Guiomar deixou-se ir, um pouco de má vontade, e a conversa teria acabado ali, se Mrs. Oswald não lhe dissesse com a mais doce voz que daquela garganta podia sair:",RO002MA
1911,281,"– Convença-se de que eu sou importuna e indiscreta por afeição, e que a felicidade desta família é toda a ambição da minha alma. Não pode haver intenção melhor do que esta. Um conselho último – último se me não consentir mais falar-lhe nisto; eu creio que a senhora sonha talvez demais. Sonhará uns amores de romance, quase impossíveis? Digo-lhe que faz mal, que é melhor, muito melhor contentar-se com a realidade; se ela não é brilhante como os sonhos, tem pelo menos a vantagem de existir.",RO002MA
1912,282,"Guiomar cravara desta vez os olhos no chão, com a expressão vaga e morta de quem os apagou para as cousas externas. As palavras de Mrs. Oswald responder-lhe-iam acaso a alguma voz íntima? A inglesa prosseguiu na mesma ordem de idéias, sem que ela a interrompesse ou desse sinal de si. Quando ela acabou, Guiomar estremeceu, como se acordasse; levantou a cabeça, e lenta, e comovida, proferiu esta única resposta:",RO002MA
1913,283,"– Talvez tenha razão, Mrs. Oswald, mas em todo o caso os sonhos são tão bons!",RO002MA
1914,284,"Mrs. Oswald abanou a cabeça e saiu; Guiomar acompanhou-a com os olhos, a sorrir, satisfeita de si mesma, e a murmurar tão baixo que mal a ouvia o seu próprio coração:",RO002MA
1915,285,"– Sonhos, não, realidade pura.",RO002MA
1916,286,"Suponho que o leitor estará curioso de saber quem era o feliz ou infeliz mortal, de quem as duas trataram no diálogo que precede, se é que já não suspeitou que esse era nem mais nem menos o sobrinho da baronesa – aquele moço que apenas de passagem lhe apontei nas escadas do Ginásio.",RO002MA
1917,287,"Era um rapaz de vinte e cinco a vinte seis anos. Jorge chamava-se ele; não era feio, mas a arte estragava um pouco a obra da natureza. O muito mimo empece a planta, disse o poeta, e esta máxima não é só aplicável à poesia, mas também ao homem. Jorge tinha um lindo bigode castanho, untado e retesado com excessivo esmero. Os olhos, claros e vivos, seriam mais belos, se ele não os movesse com afetação, às vezes feminina. O mesmo direi dos modos, que seriam fáceis e naturais, se os não tornasse tão alinhados e medidos. As palavras saíam-lhe lentas e contadas, como a fazer sentir toda a munificência do autor. Não as proferia como as demais pessoas; cada sílaba era por assim dizer espremida, sendo fácil ver ao cabo de alguns minutos, que ele fazia consistir toda a beleza da elocução nesse alongar do vocábulo. As idéias orçavam pelo modo de as exprimir; eram chochas por dentro, mas traziam uma côdea de gravidade pesadona, que dava vontade de ir espairecer o ouvido em cousas leves e folgazãs.",RO002MA
1918,288,"Tais eram os defeitos aparentes de Jorge. Outros havia, e desses, o maior era um pecado mortal, o sétimo. O nome que lhe deixara o pai, e a influência da tia podiam servir-lhe nas mãos para fazer carreira em alguma cousa pública; ele, porém, preferia vegetar à toa, vivendo do pecúlio que dos pais herdara e das esperanças que tinha na afeição da baronesa. Não se lhe conhecia outra ocupação.",RO002MA
1919,289,"Não obstante os defeitos apontados, havia nele qualidades boas; sabia dedicar-se, era generoso, incapaz de malfazer, e tinha sincero amor à velha parenta. A baronesa, pela sua parte, queria-lhe muito. Guiomar e ele eram as suas duas afeições principais, quase exclusivas.",RO002MA
1920,290,"Tal era a pessoa cujos interesses defendia Mrs. Oswald, por amor da baronesa, e não menos de si própria. A baronesa também tinha os seus sonhos, como ela mesma disse, e esses eram deixar felizes aquelas duas crianças. Jorge pela sua parte estava disposto a estender o colo ao sacrifício; e, bem examinadas as cousas, talvez amasse sinceramente a moça. A diferença entre ele e Estêvão é que o seu amor era tão medido como os seus gestos, e tão superficial como as suas outras impressões.",RO002MA
1921,291,"Do que aí fica dito, facilmente compreenderá o leitor que, dos dous namorados, só um percebeu logo o sentimento do outro. A alma de Estêvão andava-lhe nos olhos, enchendo-os de maneira que ele não podia ver nada mais além de Guiomar.",RO002MA
1922,292,"Ao cabo de duas semanas a situação de Estêvão podia dizer-se menos má; na opinião dele era excelente. A baronesa soube quem ele era; Guiomar contara-lhe tudo; mas a inglesa, não menos que a observação própria, lhe mostrou que nenhum perigo corria Guiomar, e excluído o perigo, restavam as boas qualidades do bacharel, que de todo lhe caiu em graça. Mrs. Oswald navegou nas mesmas águas mansas. O próprio Jorge, naturalmente porque confiava em si, não temeu do rival, e pouco tardou que lhe abrisse os cancelos da sua gravidade. Que admira, pois, que a mesma Guiomar afrouxasse um pouco da primeira rigidez?",RO002MA
1923,293,"Aquele bom rapaz tinha a salutar crendice da esperança, em que muita vez se resumem todas as bênçãos da vida. Pedia muito, como alma sequiosa que era, mas bem pouco bastava a contentá-lo. A imaginação multiplicava os zeros; com um grão de areia construiria um mundo. A afabilidade de uns e a cortesia de outros, tanto bastou para que ele se julgasse quase no termo de suas aspirações; e posto não lhe desse Guiomar uma só das animações de outro tempo – que aliás tão frágeis eram –, ainda assim acreditou ele piamente que o amor nascia, ou renascia, naquele rebelde coração.",RO002MA
1924,294,"Guiomar, no meio das afeições que a cercavam, sabia manter-se superior às esperanças de uns e às suspeitas de outros. Igualmente cortês, mas igualmente impassível para todos, movia os olhos com a serenidade da isenção, não namorados, nem sequer namoradores. Ela teria, se quisesse, a arte de Armida; saberia refrear ou aguilhoar os corações, conforme eles fossem impacientes ou tíbios; faltava-lhe porém o gosto – ou melhor, sobrava-lhe o sentimento do que ela achava que era a sua dignidade pessoal.",RO002MA
1925,295,VIII,RO002MA
1926,296,GOLPE,RO002MA
1927,297,"Um dia de manhã acordou Estêvão com a resolução feita de dar o golpe decisivo. Os corações frouxos têm destas energias súbitas, e é próprio da pusilanimidade iludir-se a si mesma. Ele confessava que nada havia feito, e que a situação exigia alguma cousa mais.",RO002MA
1928,298,"""Nunca as circunstâncias foram mais propícias do que hoje"", pensava o rapaz –; ""Guiomar trata-me com afabilidade de bom agouro. Demais, há nela espírito elevado; há de reconhecer que um sentimento discreto e respeitoso, como este meu, vale um pouco mais do que lisonjarias de sala.""",RO002MA
1929,299,"A resolução estava assentada; restava o meio de a tornar efetiva. Estêvão hesitou largo tempo entre dizer de viva voz o que sentia ou transmiti-lo por via do papel. Qualquer dos modos tinha para ele mais perigos que vantagens. Ele receava ser frio na declaração escrita ou incompleto na confissão oral. Irresoluto e vacilante, ambos os meios adotou e repeliu, a curtos intervalos; enfim, diferiu a escolha para outra ocasião.",RO002MA
1930,300,"O acaso supriu a resolução, e o premeditado cedeu o passo ao fortuito.",RO002MA
1931,301,"Uma tarde, havendo algumas pessoas a jantar em casa da baronesa, foram passear à chácara. Estêvão que, como Luís Alves, era dos convivas, afastou-se gradualmente dos outros grupos, e aproximou-se daquela cerca histórica onde, após dous anos de ausência e esquecimento, vira, já transformada, a formosa Guiomar. Era a primeira vez que ele punha os olhos nesse sítio, depois da conversa que aí tivera com ela. A comoção que sentiu foi naturalmente grande; ressurgia-lhe o quadro ante os olhos, a hora, o céu brilhante, o doce alento da manhã, e por fim a figura da moça, que ali apareceu, como a alma do quadro, trazendo-lhe recordações que ele julgava mortas, esperanças que supunha impossíveis.",RO002MA
1932,302,"Estêvão curvou a cabeça ao doce peso daquelas memórias, a alma bebeu, a largos haustos, a vida toda que a imaginação lhe criava e talvez a noite o tomasse na mesma atitude, se a voz maviosa de Guiomar lhe não dissesse a poucos passos de distância:",RO002MA
1933,303,"– Sr. doutor, perdeu alguma cousa?",RO002MA
1934,304,"O rapaz volveu rapidamente a cabeça, e viu a moça, que atravessava uma das calhes próximas, a olhar e a sorrir para ele. Estêvão sorriu também, e com uma presença de espírito assaz rara em namorados, sobretudo em namorados como ele era, prontamente respondeu:",RO002MA
1935,305,"– Não perdi nada, mas achei uma cousa.",RO002MA
1936,306,– Vejamos o que foi.,RO002MA
